customers_id;plans_id;start_date;status;customers_name;email;signup_date;devices_id;plans_name;data_limit;monthly_fee;device_name;os
768;56;2025/02/07;Active;Gregory Williams;garybrown@example.net;2025/02/13;2593;truth;86;52;section;Linux
1433;12;2025/02/15;Active;Tammy Murphy;zboone@example.net;2025/01/21;707;woman;70;24;Mrs;Windows
3338;83;2025/02/06;Inactive;William Jones;parrishalfred@example.org;2025/01/02;2056;staff;1;58;eight;Linux
2136;96;2025/02/20;Active;Catherine Stafford;cooperjessica@example.net;2025/01/30;1273;deep;44;22;surface;Windows
2648;36;2025/01/07;Inactive;Peggy Wise;campbellmichelle@example.com;2025/02/22;1923;style;27;80;like;Windows
2092;22;2025/02/13;Active;Vincent Roman;brianphillips@example.org;2025/02/20;2985;cup;24;97;sound;iOS
74;47;2025/02/05;Active;Kayla Dixon;umichael@example.org;2025/01/24;2247;position;76;12;ten;iOS
1540;33;2025/01/23;Active;Charlene Lane;simonangela@example.net;2025/02/07;797;certainly;8;13;wish;Android
2088;58;2025/01/18;Active;Maxwell Hernandez;callahanjohn@example.net;2025/01/04;1825;nor;26;41;voice;iOS
1672;16;2025/02/01;Active;Megan Wells;kharris@example.com;2025/02/10;348;opportunity;50;77;reach;Windows
12;82;2025/01/12;Inactive;Charles Ortiz;connie73@example.com;2025/02/04;1025;herself;92;23;so;Android
1571;75;2025/02/10;Inactive;Betty Perry;douglasjimmy@example.com;2025/02/16;1975;important;75;73;seek;Windows
274;56;2025/01/03;Active;Casey Moore;santanaelizabeth@example.com;2025/01/22;1865;truth;86;52;company;Windows
709;64;2025/01/12;Inactive;Daniel Hoffman;denisechang@example.net;2025/01/26;2051;like;96;99;week;iOS
2450;15;2025/02/09;Inactive;Curtis Reynolds;mercadolori@example.com;2025/01/21;2268;good;99;25;generation;iOS
2279;96;2025/02/10;Inactive;Jeffrey Atkinson;isantos@example.org;2025/01/16;2694;deep;44;22;child;iOS
52;69;2025/01/24;Inactive;Alexander Baker;randy21@example.org;2025/02/13;1925;source;63;70;century;iOS
2952;85;2025/02/12;Inactive;Kimberly Fernandez;jeffreyperkins@example.net;2025/01/24;1996;way;81;54;also;Android
1982;37;2025/02/13;Inactive;Daryl Peterson;robertortega@example.com;2025/01/15;710;I;45;69;either;Android
1206;82;2025/01/06;Active;Rhonda Spence;danielwaller@example.org;2025/01/12;2732;herself;92;23;through;iOS
3644;99;2025/02/18;Active;April Murray;amandanichols@example.net;2025/02/21;2116;feel;69;74;main;Linux
679;88;2025/01/26;Inactive;Joseph Keller;idaniel@example.net;2025/01/01;2117;national;89;42;few;Windows
1793;91;2025/01/27;Active;Austin Brooks;wgonzalez@example.org;2025/02/21;1447;long;68;22;he;iOS
1776;37;2025/01/29;Active;John Hart;iwallace@example.org;2025/01/08;599;I;45;69;name;Android
2757;95;2025/01/15;Active;Yesenia Carson;scott73@example.net;2025/01/28;2706;whatever;5;77;effect;Android
1182;34;2025/01/19;Inactive;Roberto Carter;morrisonstephen@example.org;2025/01/15;2661;respond;76;46;believe;iOS
716;89;2025/01/29;Inactive;Greg Brown;wendy89@example.org;2025/01/21;1587;nature;14;58;media;Windows
1124;80;2025/01/09;Active;Sandra Smith;herringroger@example.net;2025/01/29;362;purpose;44;71;institution;iOS
1272;47;2025/01/30;Active;Jodi Stewart;robert92@example.net;2025/01/23;514;position;76;12;rather;Linux
1129;74;2025/02/15;Inactive;Steven Davis;pbell@example.com;2025/02/04;1288;enter;69;21;term;iOS
1670;50;2025/01/28;Inactive;Cheryl Cruz;uhayes@example.org;2025/01/26;372;imagine;23;41;son;iOS
2077;6;2025/02/14;Active;Yolanda Stewart;horndaniel@example.net;2025/02/12;270;among;70;87;full;iOS
3076;33;2025/02/08;Active;Madison Kirby;wrightdiana@example.net;2025/01/04;2599;certainly;8;13;design;Android
1201;75;2025/02/15;Inactive;Luis Scott;kwilliams@example.org;2025/01/10;1195;important;75;73;including;Windows
3797;54;2025/01/29;Active;Christian Shepherd;hochoa@example.org;2025/01/28;2069;agreement;90;20;on;iOS
387;1;2025/01/29;Inactive;John Garcia;gregorysellers@example.org;2025/01/26;2768;sometimes;58;18;win;Android
1206;40;2025/02/04;Inactive;Rhonda Spence;danielwaller@example.org;2025/01/12;2732;writer;84;28;through;iOS
1566;75;2025/01/12;Active;Mark Thompson DVM;westjohn@example.com;2025/01/16;2301;important;75;73;indicate;iOS
226;56;2025/01/03;Active;Amber Leonard;bward@example.net;2025/01/23;1641;truth;86;52;service;iOS
2333;5;2025/01/13;Active;Kimberly Medina;cbeck@example.net;2025/01/14;354;country;36;45;across;Linux
2699;13;2025/02/13;Inactive;Craig Chapman;parknicole@example.net;2025/02/21;1970;listen;31;86;power;Android
2398;5;2025/02/12;Inactive;Luke Sanchez;lynnmiller@example.org;2025/01/03;2657;country;36;45;expert;iOS
2057;54;2025/02/07;Active;Colleen Fox;timothymartinez@example.org;2025/01/16;2482;agreement;90;20;start;Linux
3463;62;2025/02/17;Inactive;Darrell Martinez;woodmichael@example.org;2025/01/13;859;summer;9;38;oil;Linux
1430;11;2025/02/05;Inactive;Misty Walsh;michael80@example.net;2025/01/07;396;nothing;32;78;physical;Windows
751;66;2025/02/18;Inactive;Joseph Serrano;matthewhart@example.net;2025/02/02;2270;production;43;57;board;Linux
1904;78;2025/02/21;Active;Alexandria York;ohull@example.org;2025/02/03;1463;former;35;42;later;iOS
3180;2;2025/02/18;Active;Martha Lee;bennettsara@example.org;2025/02/10;2761;economic;38;80;include;Windows
2352;38;2025/02/16;Active;Jeremy Mitchell;kimberlymorales@example.net;2025/02/01;1137;approach;44;59;be;Linux
1371;40;2025/01/07;Active;Michael Martin;zcalhoun@example.net;2025/01/02;2900;writer;84;28;authority;Windows
3116;17;2025/01/22;Active;Joseph Skinner;rclay@example.net;2025/01/19;2498;someone;23;48;sure;Linux
2726;33;2025/02/20;Inactive;Sabrina Richards;cynthia26@example.org;2025/02/17;2692;certainly;8;13;top;Linux
3163;8;2025/01/10;Active;Susan Conley;tami18@example.com;2025/02/04;1923;include;32;16;like;Windows
3510;63;2025/01/18;Inactive;Debbie Pittman;whitneywilliams@example.org;2025/02/06;1733;account;58;85;easy;iOS
1265;100;2025/01/06;Active;Rachel Bray;monica64@example.net;2025/01/16;1250;theory;81;23;nor;iOS
429;73;2025/02/04;Active;Greg Ruiz;ashley12@example.net;2025/02/22;1904;apply;36;61;shake;Windows
3628;62;2025/01/07;Inactive;Alison Mitchell;amanda09@example.org;2025/01/23;1379;summer;9;38;quickly;Windows
3352;17;2025/01/02;Inactive;Richard Cervantes;joshuasmith@example.com;2025/01/20;415;someone;23;48;medical;iOS
994;38;2025/02/21;Active;Jason Blevins;salazarwillie@example.com;2025/02/04;1046;approach;44;59;western;Linux
3142;62;2025/02/02;Active;Rebecca Reese;kmcfarland@example.net;2025/02/01;1006;summer;9;38;street;Linux
413;5;2025/01/08;Inactive;James Cobb;rchavez@example.org;2025/01/08;559;country;36;45;offer;Windows
3677;86;2025/01/06;Inactive;Lori Jones;codyschmidt@example.org;2025/01/11;1323;discussion;45;56;fall;Android
2893;82;2025/02/08;Inactive;Brandy Clark;csmith@example.com;2025/01/22;2086;herself;92;23;foreign;Linux
2839;90;2025/01/20;Inactive;Daniel Watkins;gary35@example.net;2025/01/04;804;owner;40;35;Mr;Linux
2970;48;2025/02/05;Active;Jackson Walton;butlerbrittany@example.org;2025/01/29;72;television;20;14;least;iOS
3872;57;2025/02/15;Inactive;Jesse King;harrisryan@example.net;2025/02/12;647;government;50;54;wall;Windows
2822;45;2025/01/06;Inactive;Melissa Nguyen;qwilson@example.org;2025/01/31;1221;onto;87;34;up;Android
2837;97;2025/01/09;Inactive;Raymond Brewer;jenniferstanley@example.net;2025/01/02;867;say;30;21;church;Windows
618;38;2025/01/25;Active;Emily Vega;natashabaker@example.org;2025/01/17;716;approach;44;59;drug;Android
1168;10;2025/01/21;Inactive;Sandra May;ocoleman@example.net;2025/01/17;2036;bank;84;98;nation;Linux
2096;71;2025/02/02;Active;Stephen Phillips;bowmanjulia@example.net;2025/01/02;491;cover;21;86;control;Android
2778;46;2025/01/05;Inactive;Samantha Spencer;jeremy62@example.com;2025/01/12;139;level;19;65;exactly;Android
1153;20;2025/02/03;Inactive;Samuel Meyer;onelson@example.com;2025/02/02;193;help;30;33;draw;Android
1670;90;2025/01/02;Inactive;Cheryl Cruz;uhayes@example.org;2025/01/26;372;owner;40;35;son;iOS
1859;37;2025/01/03;Inactive;Randy Myers;amyhernandez@example.org;2025/01/30;117;I;45;69;memory;iOS
2435;92;2025/01/08;Inactive;Devon Clark;frederick27@example.com;2025/01/15;177;trip;51;86;get;iOS
2470;52;2025/01/18;Active;Patrick Smith;logancarter@example.org;2025/02/04;2070;sport;91;52;five;Android
1266;9;2025/02/22;Inactive;Robert Lambert;taracarrillo@example.com;2025/01/13;1395;most;11;69;try;Linux
2678;41;2025/01/05;Active;Megan Jefferson;hmurphy@example.org;2025/02/01;36;defense;19;34;south;iOS
1037;62;2025/02/07;Inactive;Jeffrey Perez;pamela74@example.org;2025/01/08;2236;summer;9;38;contain;iOS
2089;73;2025/01/25;Inactive;David Ferrell;alexis15@example.org;2025/01/29;945;apply;36;61;well;Android
2266;9;2025/02/06;Inactive;Michael Lee;michaelbeard@example.net;2025/01/20;130;most;11;69;cold;Windows
485;7;2025/01/17;Active;Gabriel Davis;nancy58@example.net;2025/02/20;543;most;15;70;billion;Linux
893;75;2025/01/29;Inactive;Justin Gonzales;kristine04@example.com;2025/01/19;2344;important;75;73;easy;Android
3730;3;2025/02/02;Inactive;Chad Carter;ashleeschneider@example.net;2025/01/03;559;address;37;20;offer;Windows
2883;26;2025/02/16;Inactive;Kirsten Branch;denisevaughan@example.org;2025/01/04;2992;main;97;21;investment;iOS
961;50;2025/02/04;Active;Kyle Rosales;cathy75@example.org;2025/02/01;825;imagine;23;41;gun;Android
750;4;2025/02/08;Active;Patricia Johnson;ifitzgerald@example.org;2025/01/11;1386;enjoy;94;56;information;Android
795;8;2025/01/18;Inactive;Thomas Moreno;vwilson@example.net;2025/01/10;1050;include;32;16;help;Linux
2098;41;2025/02/20;Active;Sarah Robinson;kfrank@example.com;2025/01/12;1206;defense;19;34;go;Windows
321;32;2025/01/03;Active;Michael Bennett;russelldylan@example.org;2025/01/26;1003;program;12;82;whom;Android
2245;25;2025/01/11;Active;Mark Mullins;racheljenkins@example.org;2025/01/11;952;mention;68;97;responsibility;Android
2396;55;2025/01/01;Inactive;Traci Brown;rodriguezvictoria@example.net;2025/01/12;1694;design;86;22;capital;Windows
3793;90;2025/02/22;Active;Danielle Mata;edwardsedward@example.com;2025/01/12;1690;owner;40;35;other;iOS
3969;25;2025/02/06;Active;Nancy Walsh;tim89@example.org;2025/01/16;2495;mention;68;97;I;iOS
2987;33;2025/01/17;Active;Deborah Hickman;ssmith@example.net;2025/01/24;2752;certainly;8;13;dog;Linux
2857;48;2025/01/26;Inactive;Carolyn Anderson;louisscott@example.net;2025/02/21;1346;television;20;14;deep;Windows
1347;85;2025/02/08;Inactive;Melanie Martinez;amandastewart@example.org;2025/01/22;2580;way;81;54;these;Android
1763;68;2025/01/25;Active;Barbara Brooks;stephenskeith@example.org;2025/01/23;712;politics;58;93;career;iOS
1236;95;2025/01/07;Inactive;Caitlin Morton;victoriajames@example.net;2025/02/03;467;whatever;5;77;task;Android
3050;8;2025/02/01;Active;William Nicholson;lisa27@example.org;2025/01/20;2683;include;32;16;particular;Linux
2108;16;2025/02/02;Active;Emily Ramos;nhughes@example.com;2025/01/22;1924;opportunity;50;77;identify;iOS
304;86;2025/02/08;Active;Alex Hughes;whitedaniel@example.net;2025/01/07;1327;discussion;45;56;certain;Windows
2871;1;2025/01/15;Inactive;Joseph Vaughn;flambert@example.org;2025/02/21;9;sometimes;58;18;near;Windows
1757;1;2025/01/18;Active;Nathan Holt;lopezjacob@example.org;2025/02/03;711;sometimes;58;18;there;Windows
418;76;2025/01/17;Inactive;Veronica Strickland;cannonkimberly@example.com;2025/01/31;425;listen;15;36;answer;Linux
3395;57;2025/02/11;Inactive;Nicholas Hernandez;leespencer@example.net;2025/01/16;1465;government;50;54;piece;Android
3824;69;2025/02/08;Active;Adam Smith;megan89@example.net;2025/01/03;1671;source;63;70;physical;Android
3096;52;2025/01/13;Active;Sandra Harmon;william23@example.org;2025/02/07;8;sport;91;52;but;Windows
2123;83;2025/02/19;Inactive;Nancy Orozco;featon@example.com;2025/01/05;2922;staff;1;58;form;iOS
3937;37;2025/02/01;Active;William Simmons;ashley60@example.com;2025/02/19;1613;I;45;69;like;Linux
1205;26;2025/02/09;Active;Tracy Wilson;camerondean@example.org;2025/02/14;1574;main;97;21;include;Android
1890;27;2025/01/04;Active;Stephanie Thomas;zsmith@example.com;2025/02/06;2370;music;37;93;by;iOS
1312;49;2025/01/14;Active;Joshua Mitchell DVM;byrdjacob@example.net;2025/02/01;2282;name;91;82;perform;Android
745;81;2025/02/18;Inactive;Ms. Dawn Yang;dbrown@example.net;2025/01/15;1556;suffer;31;44;drive;Android
2022;49;2025/01/02;Inactive;Laura Arroyo;sflowers@example.com;2025/01/15;1823;name;91;82;live;Android
3788;72;2025/01/06;Active;Brian Lewis;jordanrita@example.com;2025/01/16;888;manager;68;27;night;Windows
203;84;2025/02/08;Active;Becky Maldonado;vdavis@example.net;2025/01/11;1058;what;2;41;election;Linux
20;82;2025/02/22;Active;Patricia Lucas;edwardsronald@example.org;2025/02/02;586;herself;92;23;goal;iOS
3791;36;2025/01/24;Active;James Bradley;watsonhoward@example.net;2025/02/13;2843;style;27;80;worker;Windows
2917;75;2025/01/21;Active;Alexander Mejia;robertpatterson@example.com;2025/02/22;1687;important;75;73;then;Linux
1333;91;2025/01/04;Active;Lauren Ortega;kristie68@example.org;2025/01/30;1003;long;68;22;whom;Android
1725;66;2025/01/28;Active;Linda Byrd;dsanchez@example.org;2025/01/30;354;production;43;57;across;Linux
1576;60;2025/01/21;Active;Caleb Nguyen;jamesrosales@example.org;2025/01/27;452;likely;37;24;energy;iOS
691;4;2025/02/11;Active;Alexander Townsend;darren84@example.net;2025/02/17;2156;enjoy;94;56;the;Linux
3267;43;2025/01/02;Inactive;Tyler Walker;virginia04@example.org;2025/02/20;245;candidate;92;12;course;Windows
3257;36;2025/01/10;Inactive;Margaret Gray;ilee@example.com;2025/01/20;1320;style;27;80;serious;Android
1925;16;2025/01/16;Active;Robin Taylor;sextonmatthew@example.net;2025/01/12;1757;opportunity;50;77;list;Windows
2167;69;2025/01/11;Active;David Washington;kristin06@example.net;2025/01/25;431;source;63;70;almost;Linux
1246;54;2025/02/01;Active;Michelle Stewart;sharon08@example.net;2025/02/17;1228;agreement;90;20;painting;Android
270;59;2025/02/03;Inactive;Robert Roberts;meyerpatrick@example.org;2025/02/08;2849;music;37;12;international;Linux
3877;39;2025/01/18;Active;Dr. Charles Potter;joshua37@example.net;2025/02/16;1811;sound;22;72;north;Windows
1263;98;2025/01/01;Active;Melissa Watkins;drew35@example.com;2025/01/04;1019;candidate;52;70;ball;Linux
1092;34;2025/01/21;Inactive;Emma Martin;alicetaylor@example.org;2025/01/29;2316;respond;76;46;mother;Linux
2690;72;2025/02/02;Active;John Morgan;smithtara@example.org;2025/01/02;2181;manager;68;27;feel;iOS
2095;44;2025/02/03;Active;Stephen Wilson;mccannkatherine@example.com;2025/01/05;1621;natural;82;50;economy;Windows
2643;65;2025/01/06;Inactive;Kevin Perry;qhenderson@example.net;2025/01/23;319;idea;70;72;author;Linux
643;11;2025/02/12;Inactive;Joseph Jones;charlenebowman@example.net;2025/01/11;1167;nothing;32;78;wonder;Linux
3129;84;2025/02/15;Active;Renee Cook;ann09@example.org;2025/01/11;2534;what;2;41;trial;iOS
1855;55;2025/02/15;Inactive;Teresa Dixon;aaron69@example.net;2025/01/29;2413;design;86;22;identify;Android
3541;54;2025/02/14;Active;Kyle White;rmccoy@example.net;2025/02/14;2188;agreement;90;20;key;Windows
876;59;2025/01/08;Active;Kevin Campos;crosbysally@example.com;2025/02/05;835;music;37;12;feel;Android
2499;36;2025/01/30;Inactive;Mr. Michael Weeks;sylviaschmitt@example.org;2025/02/22;2108;style;27;80;hold;Linux
3489;89;2025/01/24;Inactive;Darryl Terry;millerkelly@example.net;2025/02/14;1067;nature;14;58;cause;iOS
1523;2;2025/02/12;Active;Joseph Parker;crawfordjessica@example.com;2025/02/01;2194;economic;38;80;simple;Android
1959;80;2025/01/03;Active;Luke Pacheco;john60@example.com;2025/01/31;641;purpose;44;71;black;Android
1855;57;2025/01/14;Active;Teresa Dixon;aaron69@example.net;2025/01/29;2413;government;50;54;identify;Android
374;20;2025/01/07;Active;Victoria Gray;weaverjacob@example.org;2025/02/04;750;help;30;33;church;Linux
1490;64;2025/02/20;Active;Amy Knapp;baileymegan@example.org;2025/01/09;900;like;96;99;worry;Windows
1544;46;2025/02/20;Inactive;Michelle Anderson;karamcdaniel@example.com;2025/02/03;82;level;19;65;again;iOS
3069;51;2025/01/24;Inactive;Corey Reynolds;hmills@example.com;2025/01/11;808;most;57;45;anyone;Windows
3338;29;2025/01/16;Inactive;William Jones;parrishalfred@example.org;2025/01/02;2056;set;3;41;eight;Linux
2028;49;2025/02/17;Inactive;Crystal Gray;katie74@example.com;2025/01/08;2696;name;91;82;fine;Android
808;57;2025/02/01;Inactive;Cindy Barber;melissa30@example.org;2025/02/03;80;government;50;54;after;Linux
1456;43;2025/02/03;Inactive;David Jones;flowe@example.com;2025/01/27;94;candidate;92;12;exactly;Linux
1935;76;2025/02/01;Inactive;Vincent Clark;kelsey25@example.com;2025/01/05;2674;listen;15;36;listen;Linux
141;90;2025/02/12;Active;Eugene Nelson;pamelawagner@example.com;2025/01/21;1444;owner;40;35;raise;iOS
1237;65;2025/02/08;Active;Mark Hughes;cynthia66@example.org;2025/02/21;2076;idea;70;72;structure;Windows
1378;87;2025/01/24;Inactive;Debra Fernandez;danielsjames@example.net;2025/01/29;1746;might;23;26;present;iOS
3378;17;2025/02/01;Active;Daniel Wilson;angelamontgomery@example.org;2025/01/28;382;someone;23;48;minute;Windows
720;70;2025/01/02;Active;Kenneth Jones;banksjeffrey@example.net;2025/01/09;761;environment;85;41;bar;iOS
2543;38;2025/01/11;Active;Joseph Garcia;dcoleman@example.org;2025/01/19;477;approach;44;59;respond;Android
368;44;2025/02/08;Active;John Jensen;nsmall@example.org;2025/02/05;2241;natural;82;50;great;Windows
1692;67;2025/01/22;Active;Edward Ingram;lorisanchez@example.com;2025/01/04;509;mention;66;57;life;Windows
3347;28;2025/02/19;Active;Kathy Parker;dave24@example.com;2025/01/11;466;agree;60;91;start;Windows
3008;7;2025/02/18;Inactive;Timothy Benitez;schandler@example.com;2025/01/05;317;most;15;70;need;Windows
895;53;2025/02/13;Inactive;Cynthia Turner;watkinsgabrielle@example.net;2025/02/11;1692;first;32;67;theory;Linux
3541;67;2025/01/26;Active;Kyle White;rmccoy@example.net;2025/02/14;2188;mention;66;57;key;Windows
1784;75;2025/02/13;Inactive;Erin Kim;floresjoshua@example.com;2025/01/28;2160;important;75;73;bad;Windows
332;59;2025/01/31;Inactive;Brian Proctor;briangilbert@example.org;2025/02/21;812;music;37;12;check;Linux
2524;73;2025/01/26;Inactive;Kyle Sullivan;chanlori@example.com;2025/02/05;2250;apply;36;61;thought;Windows
2108;43;2025/01/28;Inactive;Emily Ramos;nhughes@example.com;2025/01/22;1924;candidate;92;12;identify;iOS
794;2;2025/01/30;Inactive;Jesse Singh;bherrera@example.net;2025/01/12;390;economic;38;80;glass;Windows
1378;94;2025/01/11;Active;Debra Fernandez;danielsjames@example.net;2025/01/29;1746;outside;72;44;present;iOS
2607;3;2025/01/25;Inactive;James Everett;gmartinez@example.net;2025/01/14;1027;address;37;20;game;Linux
3039;14;2025/01/31;Active;Timothy Bryant;hernandezjacqueline@example.org;2025/02/02;1213;seem;50;92;season;Android
1670;17;2025/02/10;Inactive;Cheryl Cruz;uhayes@example.org;2025/01/26;372;someone;23;48;son;iOS
1159;39;2025/01/10;Inactive;Patricia Camacho;kimangela@example.com;2025/01/13;2779;sound;22;72;charge;iOS
272;76;2025/02/06;Inactive;Matthew Nelson;gordonperkins@example.com;2025/02/05;312;listen;15;36;baby;Android
847;6;2025/01/31;Active;Jerry Nguyen;jeffrey28@example.com;2025/02/09;540;among;70;87;inside;Windows
56;60;2025/01/04;Inactive;Kathleen Sutton;shellybrooks@example.com;2025/01/06;1834;likely;37;24;truth;iOS
1788;51;2025/02/05;Inactive;Andrew James;igolden@example.org;2025/01/12;2348;most;57;45;today;Windows
3743;78;2025/01/29;Inactive;James Casey;ashleynicole@example.com;2025/01/02;2979;former;35;42;agreement;iOS
1700;99;2025/01/28;Inactive;Todd Garcia;gfisher@example.org;2025/02/03;649;feel;69;74;cultural;Windows
